9.868481010198593140e-02
9.287981688976287842e-02
9.287981688976287842e-02
1.015873029828071594e-01
9.287981688976287842e-02
9.287981688976287842e-02
9.287981688976287842e-02
9.287981688976287842e-02
9.287981688976287842e-02
9.287981688976287842e-02
9.287981688976287842e-02
9.287981688976287842e-02
9.287981688976287842e-02
9.287981688976287842e-02
9.287981688976287842e-02
4.295691549777984619e-01
2.670294642448425293e-01
3.570067882537841797e-01
2.554194927215576172e-01
9.287981688976287842e-02
9.520181417465209961e-01
2.583220005035400391e-01
8.910657763481140137e-01
2.176870703697204590e-01
2.002721130847930908e-01
1.094240307807922363e+00
1.073922887444496155e-01
9.287981688976287842e-02
8.910657763481140137e-01
2.031746059656143188e-01
2.060770988464355469e-01
6.008163094520568848e-01
6.269387602806091309e-01
9.287981688976287842e-02
1.721179127693176270e+00
1.044897958636283875e-01
9.287981688976287842e-02
9.287981688976287842e-02
9.287981688976287842e-02
9.287981688976287842e-02
9.287981688976287842e-02
9.287981688976287842e-02
9.287981688976287842e-02
3.686167895793914795e-01
2.873469293117523193e-01
4.121541976928710938e-01
1.886621266603469849e-01
1.120362758636474609e+00
1.973696202039718628e-01
4.527891278266906738e-01
1.102947816252708435e-01
5.050340294837951660e-01
6.995011568069458008e-01
9.229931831359863281e-01
3.628118038177490234e-01
2.554194927215576172e-01
3.599092960357666016e-01
2.525170147418975830e-01
1.248072504997253418e+00
9.287981688976287842e-02
3.773242533206939697e-01
1.335147321224212646e-01
4.818140566349029541e-01
9.142857193946838379e-01
9.287981688976287842e-02
9.578230977058410645e-02
9.287981688976287842e-02
9.287981688976287842e-02
9.287981688976287842e-02
9.287981688976287842e-02
9.287981688976287842e-02
3.163718879222869873e-01
3.018594086170196533e-01
3.831292390823364258e-01
2.612244784832000732e-01
9.287981688976287842e-02
8.736507892608642578e-01
2.699319720268249512e-01
8.997732400894165039e-01
1.828571408987045288e-01
2.292970567941665649e-01
6.791836619377136230e-01
1.277097463607788086e-01
9.287981688976287842e-02
9.287981688976287842e-02
9.287981688976287842e-02
9.287981688976287842e-02
9.287981688976287842e-02
9.084807038307189941e-01
1.596371829509735107e-01
2.176870703697204590e-01
9.926530718803405762e-01
9.287981688976287842e-02
2.670294642448425293e-01
1.808254003524780273e+00
9.287981688976287842e-02
9.287981688976287842e-02
9.287981688976287842e-02
9.287981688976287842e-02
9.287981688976287842e-02
9.287981688976287842e-02
4.411791265010833740e-01
2.467120140790939331e-01
4.527891278266906738e-01
2.031746059656143188e-01
1.071020364761352539e+00
2.902494370937347412e-01
3.250793516635894775e-01
2.525170147418975830e-01
3.889342546463012695e-01
2.989569306373596191e-01
3.657142817974090576e-01
2.931519150733947754e-01
4.295691549777984619e-01
9.287981688976287842e-02
1.015873029828071594e-01
9.287981688976287842e-02
3.831292390823364258e-01
8.417233824729919434e-01
2.089795917272567749e-01
1.567346900701522827e-01
8.968707323074340820e-01
9.287981688976287842e-02
1.831473946571350098e+00
9.287981688976287842e-02
9.287981688976287842e-02
9.287981688976287842e-02
9.287981688976287842e-02
9.287981688976287842e-02
9.287981688976287842e-02
9.287981688976287842e-02
1.190022677183151245e-01
